0,1.18E-13,0,0
0,1.82E-12,0,0
0,2.60E-11,0,0
0,3.43E-10,0,0
0,0,4.16E-09,0
0,0,1.71E-19,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,1.49E-33,0,0
4.52E-28,0,0,0
0,0,0,0
8.35E-25,0,0,0
0,4.60E-08,0,0
0,0,4.61E-07,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,4.16E-06,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,3.35E-05,-0.01,0
0,0.00023796,-0.01,0
0,0,0.001471085,0
0,0,0,6.30E-11
0,0,1.36E-18,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,-0.01,0,0
0,0,-0.01,0
0,0,0.007784668,-0.01
2.57E-13,0,-0.01,0
0,0,0,8.88E-16
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0.01
0,-0.01,0.034510178,-0.01
0,0,-0.01,0
0,0,0,-0.01
0,0,0,0
0,0,0,0
0,0,0,0
0,0,-0.01,0
0,0,0,0
0.742515393,0,0,0
-0.01,0,0,0.352260018
0,-0.01,0,0.124558953
0,0,0,0
0,0,0,-0.01
0,0,0,0
0,0,0,0
0,-0.01,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
6.03E-05,0,0,-0.01
-0.01,0,0,0
0,0,0,0
0,1.87E-24,0,0
0,1.95E-21,0,0
0,1.21E-18,0,0
-0.01,4.49E-16,0,0
0,1.07E-13,0,0
-0.01,2.47E-11,0,0
-0.01,5.42E-09,0,0
7.76E-07,0,0,0
0,0,0,3.28E-11
0,0,0,5.31E-15
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
