2.71E-08,3.12E-08,1.50E-06,5.04E-08
1.18E-08,4.21E-08,1.21E-06,8.37E-09
5.79E-13,4.07E-08,5.50E-06,9.06E-09
2.83E-08,1.84E-08,1.50E-05,2.01E-08
3.79E-08,0,5.62E-05,7.29E-08
2.06E-07,1.28E-09,8.14E-05,4.33E-07
0,0,5.74E-10,1.66E-06
0,0,6.24E-10,0
0,0,0,0
0,0,0,0
6.25E-08,6.28E-06,7.31E-09,2.41E-07
2.69E-08,2.64E-05,1.20E-06,6.66E-08
2.07E-07,9.81E-05,5.49E-06,8.76E-07
4.51E-07,0.000339251,7.07E-06,3.23E-06
2.49E-06,0.001090411,2.73E-05,1.56E-05
2.73E-06,8.12E-06,0.003224143,5.36E-05
1.61E-08,1.14E-08,2.75E-07,0.000160026
0,0,0,1.81E-06
0,0,0,0
0,0,0,0
2.58E-07,2.50E-09,4.68E-13,4.14E-10
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.00016579,0.000783745,0.008796108,0.00052937
0,0,0,0
0,0,0,0
0,0,0,0
0,0,4.67E-16,0
4.65E-10,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0.000470637,0.022123969,-0.266793992,0.001092837
0.004512935,0.051153539,-0.379601347,0.001806798
0.005582458,0.000339097,0.115607878,0.002933005
0.000151643,0,9.94E-06,0.009062267
0,0,5.76E-08,6.51E-11
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,-0.076821223,0.303586782,-0.01
0.000251808,0.03972547,-0.045682028,-0.06196138
0.006700375,0.001900256,0.226882096,-0.34792976
0.000135813,3.52E-06,-0.121730833,0.021716839
5.86E-13,0,0,0.000352559
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
-0.085600985,0.002086851,0.027091287,0.469094457
0.017095225,-0.300974315,0.388125005,-0.255420248
8.73E-05,0,-0.029490089,0.03779627
0,0,0,-0.029701
0,0,0,0
0,0,0,0
0,0,0,0
0,0,-0.214321859,0
0,0,0,0
0.9661888,0.105134384,-0.218827189,0.226909431
-0.254035328,0.104468681,-0.261625663,0.780984322
0.051611903,-0.319442936,0.004539811,0.586171132
-0.039284795,0,1.96E-06,0.063506046
0,0,0,-0.104661746
0,0,0,0
0,0,0,0
0,-0.182093062,0,0
0,-0.067934652,0,0
0,0,0,0
0.126851232,-0.038224393,0,-0.018960745
0.085067799,1.60E-05,1.37E-07,-0.048763292
0.068960844,1.91E-05,5.79E-06,-0.103782157
-0.086406994,1.52E-09,0,0.001276139
0,0,0,1.96E-06
0,0,0,0
0,2.81E-21,0,0
0,1.24E-18,0,0
-0.113615128,4.84E-16,0,0
6.91E-17,1.58E-13,0,0
-0.067925109,6.44E-08,0,0
-0.077255306,2.32E-05,0,1.75E-10
0.00131512,4.64E-10,8.22E-13,1.50E-07
0,0,0,2.02E-06
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4.95E-08,0,0,0
0,0,0,0
0,0,0,0
