0.0,0.0030282719196480386,0.0,0.0
0.0,0.0,0.006240084966963135,0.0
0.0,0.04018499765222375,0.0,0.0
0.0,0.06717323127121234,0.0,0.0
0.0,0.0,0.10624467080586682,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.01223090135469243,0.0,0.0
0.022766684040556463,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.15895382199748265,0.0,0.0
0.0,0.0,0.22509144100215608,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,3.486784401000003e-23,0.0,0.0
0.0,0.0,6.501148257713404e-20,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.30227741002767594,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,1.0203608192462757e-16,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.3863564760768573,-0.01,0.0
0.0,0.47267709297989435,-0.01,0.0
0.0,0.0,0.5577937515297827,0.0
0.0,0.0,0.0,0.0
0.0,0.0,7.40976082564635e-14,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0199,0.0
0.0,0.0,-0.01,-0.00991
0.0,0.0,0.6407396394578212,-0.01
0.0,0.0,-0.01,4.566606276204746e-09
0.0,0.0,0.0,2.2147494216514073e-11
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.01,0.0,0.0,0.0
0.0,-0.01,0.7231625692185386,-0.01
0.0,0.0,-0.01,0.0
0.0,0.0,0.0,-0.01
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,-0.01,0.0
0.0,0.0,0.0,0.0
0.9999683855500489,0.0,-0.01,0.0
-0.01,0.0,-0.01,0.8996752333777761
0.0,-0.01,0.0,0.8083204235591527
-0.01,0.0,0.0,0.0
0.0,0.0,0.0,-0.01
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,-0.01,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.01
0.0,0.0,0.0,-0.01
1.3558345329717192e-05,0.0,0.0,-0.01
-0.01,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.01,1.7089548237000007e-18,0.0,0.0
0.0,6.849884356404257e-15,0.0,0.0
-0.01,3.0049253654952634e-12,0.0,0.0
-0.01,6.894143433860191e-10,0.0,0.0
1.0509092398230863e-07,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1.6657747110090007e-13,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
